time,F_11,F_12,F_21,F_22,a0_x,a0_y,fiber_angle_deg,beta,beta_equilibrium,stimulus,strain_energy,sigma_11,sigma_12,sigma_21,sigma_22
3.500000000000000000e+00,1.100613709747984004e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.085839937692378188e-01,5.982331780482863515e-01,8.013220730032633021e-01,5.325653713153364066e+01,1.580481543157424840e-01,5.310219188017172298e-01,1.917358843573611082e-01,1.843770590943893950e-01,2.113505380852195525e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.744751262663416291e+00
3.550000000000000266e+00,1.103025465008205641e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.065973830373542652e-01,6.026694937597921742e-01,7.979909030128825576e-01,5.293867375051888757e+01,1.608349938378812460e-01,5.411707798437009886e-01,1.961136540953224983e-01,1.929199569337392006e-01,2.166651764565682647e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.780811850698207577e+00
3.600000000000000089e+00,1.105445691869971103e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.046125081987526073e-01,6.071638121411689903e-01,7.945766830370768474e-01,5.261529056263088933e+01,1.636768419812366093e-01,5.511172857070676390e-01,2.004971894167488777e-01,2.016698383175885567e-01,2.220101776738791166e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.816762100103617383e+00
3.650000000000000355e+00,1.107873457289753949e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.026301635986024863e-01,6.117112539237510305e-01,7.910811221505871238e-01,5.228665911823073031e+01,1.665717757376047325e-01,5.608565034323863552e-01,2.048847471611854876e-01,2.106240480259602421e-01,2.273835973671523014e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.852587877619600532e+00
3.700000000000000178e+00,1.110307825317770281e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.006511322333514702e-01,6.163069585293555752e-01,7.875060208457426159e-01,5.195305227865688380e+01,1.695178496085910647e-01,5.703844813376920397e-01,2.092745939684584888e-01,2.197796447754707394e-01,2.327834669618762398e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.888275380067820697e+00
3.750000000000000000e+00,1.112747857458805001e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.986761855320138936e-01,6.209461020668511910e-01,7.838532632629551244e-01,5.161474317814050750e+01,1.725131031057075548e-01,5.796981856833700597e-01,2.136650069298637322e-01,2.291334036076575487e-01,2.382077942791610337e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.923811135576293463e+00
3.800000000000000266e+00,1.115192613034019287e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.967060831575780488e-01,6.256239138366294084e-01,7.801248095245643110e-01,5.127200426484112228e+01,1.755555677211924626e-01,5.887954363906613420e-01,2.180542742174590987e-01,2.386818186872452507e-01,2.436545641656438388e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.959182004281947886e+00
3.850000000000000089e+00,1.117641149543601387e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.947415728280574410e-01,6.303356913392571537e-01,7.763226882063030132e-01,5.092510642135982124e+01,1.786432733664371497e-01,5.976748426641170786e-01,2.224406956915697398e-01,2.484211064998431695e-01,2.491217391531427072e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.994375178531740289e+00
3.900000000000000355e+00,1.120092523030116416e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.927833901567009400e-01,6.350768138021954945e-01,7.724489889765223660e-01,5.057431816412069026e+01,1.817742542812798012e-01,6.063357392498190945e-01,2.268225834866316459e-01,2.583472094383187923e-01,2.546072601479719033e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.029378182603078340e+00
3.950000000000000178e+00,1.122545788442421477e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.908322585108454650e-01,6.398427542535678469e-01,7.685058554293574540e-01,5.021990492018568375e+01,1.849465544228698910e-01,6.147781239477208004e-01,2.311982625755513721e-01,2.684557997667580409e-01,2.601090471498176182e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.064178871964662321e+00
4.000000000000000000e+00,1.125000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888888888888888395e-01,6.446290901846442045e-01,7.644954781342515604e-01,4.986212837937674180e+01,1.881582323473632856e-01,6.230025968896094613e-01,2.355660713127669670e-01,2.787422839506170646e-01,2.656250000000000444e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.098765432098765871e+00
4.049999999999999822e+00,1.127454211557578523e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.869539798148428078e-01,6.494315128530996351e-01,7.604200879207060337e-01,4.950124591901476379e+01,1.914073656014295133e-01,6.310103019953554604e-01,2.399243619562316798e-01,2.892018073415481005e-01,2.711529991589209931e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.133126376906114174e+00
4.100000000000000533e+00,1.129907476969883584e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.850282172499102096e-01,6.542458352873716798e-01,7.562819494137945631e-01,4.913751009813771731e+01,1.946920546435106925e-01,6.388028709299542474e-01,2.442715011685692161e-01,2.998292592050111338e-01,2.766909065124479650e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.167250546714457826e+00
4.150000000000000355e+00,1.132358850456398613e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.831122745205274294e-01,6.590679990587626769e-01,7.520833548328794693e-01,4.877116821771978294e+01,1.980104263170306966e-01,6.463823698028061671e-01,2.486058704976638056e-01,3.106192780787786489e-01,2.822365662069366010e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.201127105911805604e+00
4.200000000000000178e+00,1.134807386965980491e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.812068122622982447e-01,6.638940798924973796e-01,7.478266180631004678e-01,4.840246194316880946e+01,2.013606368993927642e-01,6.537512487788317284e-01,2.529258668369794294e-01,3.215669593863738629e-01,2.878731634027525743e+00,7.466232109433908713e-04,7.466232109433908713e-04,-2.234092470874667669e+00
4.250000000000000000e+00,1.137252142541194999e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.793124783792409804e-01,6.687202921919509491e-01,7.435140690065734637e-01,4.803162698521968110e+01,2.047408747516923366e-01,6.609122947081763622e-01,2.572299028659185693e-01,3.326712292563940299e-01,2.936169944854946312e+00,2.360296071237388826e-03,2.360296071237388826e-03,-2.266066580791845642e+00
4.299999999999999822e+00,1.139692174682229719e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.774299080177691001e-01,6.735429925519020866e-01,7.391480482178306444e-01,4.765889283525509512e+01,2.081493625946829740e-01,6.678685868270657355e-01,2.615164074705462749e-01,3.439277906044632682e-01,2.993830344941504684e+00,4.095783422785264673e-03,4.095783422785264673e-03,-2.297707151931272840e+00
4.350000000000000533e+00,1.142126542710246051e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.755597235548152613e-01,6.783586823371279273e-01,7.347309018258558755e-01,4.728448255106251708e+01,2.115843594367355363e-01,6.746234555363797014e-01,2.657838261450328754e-01,3.553314714614988490e-01,3.051704185406307168e+00,5.956472138677840894e-03,5.956472138677841761e-03,-2.329005984219950420e+00
4.400000000000000355e+00,1.144554308130028897e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.737025345995145242e-01,6.831640094021204090e-01,7.302649767431130812e-01,4.690861258906701892e+01,2.150441621793877656e-01,6.811804442260320780e-01,2.700306213741729966e-01,3.668769512417297540e-01,3.109783208041902114e+00,7.945716670648077240e-03,7.945716670648077240e-03,-2.359955217116903814e+00
4.450000000000000178e+00,1.146974534991794359e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.718589380078557438e-01,6.879557690263294889e-01,7.257526161602116943e-01,4.653149267915463128e+01,2.185271069256509158e-01,6.875432740817298827e-01,2.742552729973630754e-01,3.785587669682023426e-01,3.168059582143823327e+00,1.006685407176938739e-02,1.006685407176938565e-02,-2.390547305781736132e+00
4.500000000000000000e+00,1.149386290252015996e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.700295179097173870e-01,6.927309041372912146e-01,7.211961553233150468e-01,4.615332573831163643e+01,2.220315700155789385e-01,6.937158117853602368e-01,2.784562785544231200e-01,3.903713195221586996e-01,3.226525944951899039e+00,1.232322034985334526e-02,1.232322034985334526e-02,-2.420774997851452337e+00
4.549999999999999822e+00,1.151788644133131312e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.682148457477008030e-01,6.974865048914014043e-01,7.165979175900367704e-01,4.577430781944460136e+01,2.255559688127590223e-01,6.997020400005148355e-01,2.826321536136721657e-01,4.023088799270535532e-01,3.285175445627778412e+00,1.471816785014520845e-02,1.471816785014520845e-02,-2.450631311096019616e+00
4.600000000000000533e+00,1.154180670481988136e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.664154803271814087e-01,7.022198076790865384e-01,7.119602107584009909e-01,4.539462809190657566e+01,2.290987622643948507e-01,7.055060305197665693e-01,2.867814320826644892e-01,4.143655956773287796e-01,3.344001792630970638e+00,1.725508335119983055e-02,1.725508335119983055e-02,-2.480109512191228660e+00
4.650000000000000355e+00,1.156561447126894793e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.646319678770018058e-01,7.069281936178013481e-01,7.072853236624327966e-01,4.501446885043150559e+01,2.326584512565629814e-01,7.111319199396907154e-01,2.909026665020150726e-01,4.265354971207268031e-01,3.402999304293507610e+00,1.993740654840112439e-02,1.993740654840112092e-02,-2.509203096814069500e+00
4.700000000000000178e+00,1.158930056233134387e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.628648421202362861e-01,7.116091865927482996e-01,7.025755230271027996e-01,4.463400554936599463e+01,2.362335787850600166e-01,7.165838877226119452e-01,2.949944283227411423e-01,4.388125039008691775e-01,3.462162962331287730e+00,2.276864859506688710e-02,2.276864859506688710e-02,-2.537905771231715235e+00
4.750000000000000000e+00,1.161285584656807757e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.611146243544630652e-01,7.162604509015504384e-01,6.978330505746397350e-01,4.425340685928082252e+01,2.398227299610513064e-01,7.218661365001606267e-01,2.990553081675620950e-01,4.511904314641717595e-01,3.521488467968794556e+00,2.575241037093870325e-02,2.575241037093870672e-02,-2.566211435521450923e+00
4.800000000000000711e+00,1.163627124296868320e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.593818235409892425e-01,7.208797885553763773e-01,6.930601203736627136e-01,4.387283474324087251e+01,2.434245318695072990e-01,7.269828744723714209e-01,3.030839160765994023e-01,4.636629976320288948e-01,3.580972300293240540e+00,2.889240015150050869e-02,2.889240015150050869e-02,-2.594114168526131525e+00
4.850000000000000533e+00,1.165953772445211811e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.576669364024807063e-01,7.254651362852894136e-01,6.882589164221313283e-01,4.349244455020729561e+01,2.470376532971841899e-01,7.319382997568621985e-01,3.070788817379263014e-01,4.762238292355659985e-01,3.640611776394359733e+00,3.219245035836693081e-02,3.219245035836693775e-02,-2.621608214618739829e+00
4.900000000000000355e+00,1.168264632134686565e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.559704475284605207e-01,7.300145622989002714e-01,6.834315904547763054e-01,4.311238512323855332e+01,2.506608043456952650e-01,7.367365865451293017e-01,3.110388547034177442e-01,4.888664688062466235e-01,3.700405112787073403e+00,3.565653308027524893e-02,3.565653308027525586e-02,-2.648687972320864059e+00
4.950000000000000178e+00,1.170558812484893796e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.542928294881425577e-01,7.345262628288009576e-01,6.785802599654333633e-01,4.273279892034437921e+01,2.542927359440338431e-01,7.413818729268913943e-01,3.149625045903671205e-01,5.015843813114811978e-01,3.760351487555879668e+00,3.928877406537088779e-02,3.928877406537088779e-02,-2.675347984793872147e+00
5.000000000000000000e+00,1.172835429045636202e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.526345429500911122e-01,7.389985585107637922e-01,6.737070064345577203e-01,4.235382214602805817e+01,2.579322392737629088e-01,7.458782502482972365e-01,3.188485212693096260e-01,5.143709609197337773e-01,3.820451102601475579e+00,4.309346489789024626e-02,4.309346489789023932e-02,-2.701582932198192566e+00
5.050000000000000711e+00,1.175093604137892545e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.509960368081911364e-01,7.434298906263349105e-01,6.688138737521192034e-01,4.197558489172575236e+01,2.615781451189846951e-01,7.502297538755798856e-01,3.226956150385302813e-01,5.272195377753386980e-01,3.880705245312581209e+00,4.707507308548837532e-02,4.707507308548837532e-02,-2.727387625896255940e+00
5.100000000000000533e+00,1.177332467192178544e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.493777483134403727e-01,7.478188172412532086e-01,6.639028668260841259e-01,4.159821128351646990e+01,2.652293231521538064e-01,7.544403552419572945e-01,3.265025167857014132e-01,5.401233847584050451e-01,3.941116348927375501e+00,5.123824979685234760e-02,5.123824979685234066e-02,-2.752757004457344614e+00
5.150000000000000355e+00,1.179551155084167746e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.477801032110763302e-01,7.521640092680883516e-01,6.589759503667451668e-01,4.122181963563255636e+01,2.688846811658015534e-01,7.585139550622495008e-01,3.302679781371168355e-01,5.530757242008553787e-01,4.001688050790733087e+00,5.558783500255042032e-02,5.558783500255041338e-02,-2.777686131408733772e+00
5.200000000000000178e+00,1.181748812467443344e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.462035158825679249e-01,7.564642464786358600e-01,6.540350478372773946e-01,4.084652260844669769e+01,2.725431642593008630e-01,7.624543776065005884e-01,3.339907715949779199e-01,5.660697345251605173e-01,4.062425247654175564e+00,6.012885978497465450e-02,6.012885978497464756e-02,-2.802170194666254055e+00
5.250000000000000000e+00,1.183924592103249740e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.446483894920144841e-01,7.607184134889197757e-01,6.490820405610532307e-01,4.047242736974865807e+01,2.762037539889204973e-01,7.662653659308099607e-01,3.376696906631838635e-01,5.790985567681357082e-01,4.123334147105658154e+00,6.486654559563229117e-02,6.486654559563230504e-02,-2.826204507568785385e+00
5.300000000000000711e+00,1.186077655187119273e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.431151161365036950e-01,7.649254957371588448e-01,6.441187669764496526e-01,4.009963575825244675e+01,2.798654674885949767e-01,7.699505779704597375e-01,3.413035499620848956e-01,5.921553009482511953e-01,4.184422314155967548e+00,6.980630024982872883e-02,6.980630024982872883e-02,-2.849784511434984235e+00
5.350000000000000533e+00,1.188207171672248208e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.416040769999975080e-01,7.690845754727152483e-01,6.391470220301064264e-01,3.972824444839263691e+01,2.835273565680719865e-01,7.735135834071720229e-01,3.448911853326439014e-01,6.052330522312704408e-01,4.245698711947571091e+00,7.495371046004518922e-02,7.495371046004517535e-02,-2.872905779556207406e+00
5.400000000000000355e+00,1.190312320589493655e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.401156425103263325e-01,7.731948277719036255e-01,6.341685566998543910e-01,3.935834511557767001e+01,2.871885067943909520e-01,7.769578612289002040e-01,3.484314539304493308e-01,6.183248768457625388e-01,4.307173735490866129e+00,8.031453072017118167e-02,8.031453072017118167e-02,-2.895564022536938786e+00
5.450000000000000178e+00,1.192392290363875063e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.386501724988812967e-01,7.772555165945459477e-01,6.291850776388021593e-01,3.899002460116805935e+01,2.908480365619915964e-01,7.802867979069066928e-01,3.519232343100314742e-01,6.314238276972666819e-01,4.368859237272563867e+00,8.589466836348400025e-02,8.589466836348400025e-02,-2.917755094892692913e+00
5.500000000000000000e+00,1.194446279127450161e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.372080163626158811e-01,7.812659908933398123e-01,6.241982469323731353e-01,3.862336507653943585e+01,2.945050961561496150e-01,7.835036861209102588e-01,3.553654264999039913e-01,6.445229496275231007e-01,4.430768543521736547e+00,9.170016462817152936e-02,9.170016462817152936e-02,-2.939475002814750493e+00
5.550000000000000711e+00,1.196473495028451683e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.357895132279720141e-01,7.852256807864373966e-01,6.192096819603808422e-01,3.825844420567380411e+01,2.981588668138849263e-01,7.866117239688710239e-01,3.587569520687743374e-01,6.576152842633995466e-01,4.492916459862795087e+00,9.773717157569208891e-02,9.773717157569208891e-02,-2.960719913011256477e+00
